fecha,periodo,laeq
2016-11-07,T,62.06785714285714
2016-11-08,D,63.478571428571435
2016-11-08,E,61.746428571428574
2016-11-08,N,55.73571428571428
2016-11-08,T,61.917857142857144
2016-11-09,D,61.18214285714286
2016-11-09,E,60.42142857142857
2016-11-09,N,56.550000000000004
2016-11-09,T,60.082142857142856
2016-11-10,D,62.864285714285714
2016-11-10,E,62.63333333333333
2016-11-10,N,55.56071428571429
2016-11-10,T,61.25
2016-11-11,D,63.87777777777778
2016-11-11,E,62.96666666666666
2016-11-11,N,56.77777777777778
2016-11-11,T,62.51111111111111
2016-11-12,D,61.714814814814815
2016-11-12,E,61.72592592592592
2016-11-12,N,57.60740740740741
2016-11-12,T,60.93703703703704
2016-11-13,D,61.27777777777778
2016-11-13,E,61.72592592592592
2016-11-13,N,57.51851851851852
2016-11-13,T,60.65185185185185
2016-11-14,D,63.25555555555556
2016-11-14,E,62.46296296296296
2016-11-14,N,55.86666666666667
2016-11-14,T,61.75555555555556
2016-11-15,D,63.62592592592592
2016-11-15,E,62.8
2016-11-15,N,56.096296296296295
2016-11-15,T,62.25555555555556
2016-11-16,D,63.95384615384615
2016-11-16,E,62.81923076923077
2016-11-16,N,56.45
2016-11-16,T,62.45384615384615
2016-11-17,D,63.89259259259259
2016-11-17,E,62.94074074074074
2016-11-17,N,57.392307692307696
2016-11-17,T,62.548148148148144
2016-11-18,D,63.875
2016-11-18,E,63.05357142857143
2016-11-18,N,57.38928571428572
2016-11-18,T,62.53214285714286
2016-11-19,D,62.43214285714286
2016-11-19,E,62.199999999999996
2016-11-19,N,57.824999999999996
2016-11-19,T,61.535714285714285
2016-11-20,D,62.792857142857144
2016-11-20,E,63.07857142857143
2016-11-20,N,58.903571428571425
2016-11-20,T,61.94642857142857
2016-11-21,D,64.7925925925926
2016-11-21,E,62.681481481481484
2016-11-21,N,58.05714285714286
2016-11-21,T,63.18518518518518
2016-11-22,D,64.10666666666667
2016-11-22,E,62.769999999999996
2016-11-22,N,56.666666666666664
2016-11-22,T,62.64
2016-11-23,D,64.50666666666667
2016-11-23,E,62.93666666666666
2016-11-23,N,56.583333333333336
2016-11-23,T,62.82
2016-11-24,D,64.68
2016-11-24,E,63.013333333333335
2016-11-24,N,56.836666666666666
2016-11-24,T,63.00333333333333
2016-11-25,D,65.22999999999999
2016-11-25,E,64.64
2016-11-25,N,57.74333333333333
2016-11-25,T,63.80333333333333
2016-11-26,D,64.40666666666667
2016-11-26,E,63.45666666666667
2016-11-26,N,60.166666666666664
2016-11-26,T,63.35333333333333
2016-11-27,D,63.22666666666667
2016-11-27,E,63.24
2016-11-27,N,58.9
2016-11-27,T,62.26
2016-11-28,D,64.35
2016-11-28,E,63.413333333333334
2016-11-28,N,57.39666666666667
2016-11-28,T,62.89
2016-11-29,D,64.06666666666666
2016-11-29,E,63.38333333333333
2016-11-29,N,56.71
2016-11-29,T,62.63666666666666
2016-11-30,D,64.27241379310345
2016-11-30,E,63.293103448275865
2016-11-30,N,57.15333333333333
2016-11-30,T,62.817241379310346
2016-12-01,D,64.62692307692308
2016-12-01,E,63.82692307692308
2016-12-01,N,57.13103448275862
2016-12-01,T,63.21923076923077
2016-12-02,D,65.14444444444445
2016-12-02,E,63.98518518518518
2016-12-02,N,58.31153846153846
2016-12-02,T,63.76296296296296
2016-12-03,D,63.074074074074076
2016-12-03,E,63.34074074074074
2016-12-03,N,59.022222222222226
2016-12-03,T,62.3962962962963
2016-12-04,D,63.25185185185185
2016-12-04,E,62.05555555555556
2016-12-04,N,60.885185185185186
2016-12-04,T,62.51111111111111
2016-12-05,D,64.68148148148148
2016-12-05,E,63.44444444444444
2016-12-05,N,57.23703703703704
2016-12-05,T,63.170370370370364
2016-12-06,D,62.662962962962965
2016-12-06,E,62.75925925925926
2016-12-06,N,58.451851851851856
2016-12-06,T,61.903703703703705
2016-12-07,D,65.46666666666667
2016-12-07,E,64.10740740740741
2016-12-07,N,57.092592592592595
2016-12-07,T,63.833333333333336
2016-12-08,D,62.72592592592592
2016-12-08,E,63.11851851851852
2016-12-08,N,58.544444444444444
2016-12-08,T,62.01481481481482
2016-12-09,D,64.41923076923078
2016-12-09,E,64.01538461538462
2016-12-09,N,57.36666666666667
2016-12-09,T,63.146153846153844
2016-12-10,D,63.361538461538466
2016-12-10,E,63.48076923076923
2016-12-10,N,58.611538461538466
2016-12-10,T,62.599999999999994
2016-12-11,D,62.396153846153844
2016-12-11,E,62.580769230769235
2016-12-11,N,59.15384615384615
2016-12-11,T,61.75
2016-12-12,D,63.982142857142854
2016-12-12,E,62.917857142857144
2016-12-12,N,57.01538461538462
2016-12-12,T,62.6
2016-12-13,D,64.12142857142858
2016-12-13,E,63.16428571428571
2016-12-13,N,56.371428571428574
2016-12-13,T,62.614285714285714
2016-12-14,D,64.50714285714285
2016-12-14,E,63.517857142857146
2016-12-14,N,56.449999999999996
2016-12-14,T,63.103571428571435
2016-12-15,D,64.67241379310344
2016-12-15,E,63.4896551724138
2016-12-15,N,58.653571428571425
2016-12-15,T,63.23793103448276
2016-12-16,D,65.55862068965517
2016-12-16,E,64.01724137931035
2016-12-16,N,58.824137931034485
2016-12-16,T,64.10689655172413
2016-12-17,D,63.258620689655174
2016-12-17,E,63.317241379310346
2016-12-17,N,59.306896551724144
2016-12-17,T,62.43448275862069
2016-12-18,D,62.317241379310346
2016-12-18,E,62.46896551724138
2016-12-18,N,58.8551724137931
2016-12-18,T,61.59655172413793
2016-12-19,D,64.79655172413793
2016-12-19,E,62.98275862068966
2016-12-19,N,56.686206896551724
2016-12-19,T,63.1448275862069
2016-12-20,D,64.49333333333333
2016-12-20,E,63.51
2016-12-20,N,57.45862068965517
2016-12-20,T,63.14666666666667
2016-12-21,D,64.2483870967742
2016-12-21,E,64.23870967741935
2016-12-21,N,57.666666666666664
2016-12-21,T,63.20967741935484
2016-12-22,D,64.04193548387097
2016-12-22,E,64.35483870967742
2016-12-22,N,57.92258064516129
2016-12-22,T,63.119354838709675
2016-12-23,D,64.46774193548387
2016-12-23,E,63.512903225806454
2016-12-23,N,59.08709677419355
2016-12-23,T,63.24193548387097
2016-12-24,D,62.43333333333333
2016-12-24,E,61.79
2016-12-24,N,58.306451612903224
2016-12-24,T,62.156666666666666
2016-12-25,D,61.09666666666667
2016-12-25,E,63.11333333333334
2016-12-25,N,61.11666666666667
2016-12-25,T,61.75
2016-12-26,D,61.986666666666665
2016-12-26,E,63.556666666666665
2016-12-26,N,56.27333333333333
2016-12-26,T,61.40333333333333
2016-12-27,D,63.65483870967742
2016-12-27,E,62.97741935483871
2016-12-27,N,56.99666666666667
2016-12-27,T,62.28387096774193
2016-12-28,D,63.438709677419354
2016-12-28,E,63.10967741935484
2016-12-28,N,57.15161290322581
2016-12-28,T,62.4483870967742
2016-12-29,D,64.02903225806452
2016-12-29,E,63.73870967741936
2016-12-29,N,58.04838709677419
2016-12-29,T,62.99032258064516
2016-12-30,D,64.31612903225806
2016-12-30,E,63.58387096774193
2016-12-30,N,57.906451612903226
2016-12-30,T,63.05806451612903
2016-12-31,D,63.880645161290325
2016-12-31,E,64.24516129032257
2016-12-31,N,58.47741935483871
2016-12-31,T,63.17741935483871
2017-01-01,D,61.73225806451613
2017-01-01,E,62.68064516129032
2017-01-01,N,69.01612903225806
2017-01-01,T,66.49354838709678
2017-01-02,D,63.748387096774195
2017-01-02,E,62.696774193548386
2017-01-02,N,56.00322580645161
2017-01-02,T,62.36451612903225
2017-01-03,D,63.74516129032258
2017-01-03,E,62.87419354838709
2017-01-03,N,56.516129032258064
2017-01-03,T,62.354838709677416
2017-01-04,D,64.49354838709677
2017-01-04,E,63.1741935483871
2017-01-04,N,56.91935483870968
2017-01-04,T,63.019354838709674
2017-01-05,D,64.24193548387096
2017-01-05,E,63.858064516129026
2017-01-05,N,56.593548387096774
2017-01-05,T,63.03225806451613
2017-01-06,D,61.725806451612904
2017-01-06,E,62.87419354838709
2017-01-06,N,58.458064516129035
2017-01-06,T,61.406451612903226
2017-01-07,D,62.36774193548387
2017-01-07,E,63.03225806451613
2017-01-07,N,57.03548387096774
2017-01-07,T,61.57096774193548
2017-01-08,D,61.854838709677416
2017-01-08,E,61.932258064516134
2017-01-08,N,57.83870967741935
2017-01-08,T,61.0258064516129
2017-01-09,D,64.18333333333334
2017-01-09,E,62.45666666666667
2017-01-09,N,56.406666666666666
2017-01-09,T,62.513333333333335
2017-01-10,D,64.17
2017-01-10,E,62.54666666666667
2017-01-10,N,55.82666666666667
2017-01-10,T,62.56333333333334
2017-01-11,D,64.04516129032258
2017-01-11,E,62.75806451612903
2017-01-11,N,56.81612903225806
2017-01-11,T,62.50322580645161
2017-01-12,D,64.24516129032257
2017-01-12,E,62.748387096774195
2017-01-12,N,56.83870967741935
2017-01-12,T,62.66451612903226
2017-01-13,D,63.86451612903225
2017-01-13,E,62.95161290322581
2017-01-13,N,57.067741935483866
2017-01-13,T,62.46774193548387
2017-01-14,D,62.44516129032258
2017-01-14,E,62.29032258064516
2017-01-14,N,57.86451612903225
2017-01-14,T,61.44193548387097
2017-01-15,D,61.596774193548384
2017-01-15,E,61.78709677419355
2017-01-15,N,57.53548387096774
2017-01-15,T,60.81935483870968
2017-01-16,D,65.01290322580645
2017-01-16,E,63.016129032258064
2017-01-16,N,56.41612903225807
2017-01-16,T,63.4741935483871
2017-01-17,D,65.15483870967742
2017-01-17,E,62.519354838709674
2017-01-17,N,56.23548387096774
2017-01-17,T,63.44193548387097
2017-01-18,D,63.83870967741935
2017-01-18,E,62.46451612903226
2017-01-18,N,56.329032258064515
2017-01-18,T,62.38387096774194
2017-01-19,D,64.08387096774193
2017-01-19,E,63.099999999999994
2017-01-19,N,56.79354838709677
2017-01-19,T,62.6
2017-01-20,D,64.36774193548388
2017-01-20,E,63.21612903225807
2017-01-20,N,58.05806451612903
2017-01-20,T,62.961290322580645
2017-01-21,D,62.432258064516134
2017-01-21,E,62.63870967741936
2017-01-21,N,57.79032258064516
2017-01-21,T,61.52258064516129
2017-01-22,D,61.61290322580645
2017-01-22,E,61.748387096774195
2017-01-22,N,57.806451612903224
2017-01-22,T,60.851612903225806
2017-01-23,D,63.65483870967742
2017-01-23,E,62.46774193548387
2017-01-23,N,56.20645161290323
2017-01-23,T,62.116129032258065
2017-01-24,D,64.1258064516129
2017-01-24,E,62.851612903225806
2017-01-24,N,56.5
2017-01-24,T,62.62580645161291
2017-01-25,D,64.31935483870969
2017-01-25,E,62.53225806451613
2017-01-25,N,56.73870967741936
2017-01-25,T,62.693548387096776
2017-01-26,D,64.48387096774194
2017-01-26,E,62.91290322580645
2017-01-26,N,57.10322580645161
2017-01-26,T,63.00645161290323
2017-01-27,D,65.6741935483871
2017-01-27,E,63.406451612903226
2017-01-27,N,59.11612903225806
2017-01-27,T,64.06129032258065
2017-01-28,D,63.26774193548387
2017-01-28,E,62.71290322580645
2017-01-28,N,58.37419354838709
2017-01-28,T,62.39032258064517
2017-01-29,D,61.52903225806452
2017-01-29,E,62.487096774193546
2017-01-29,N,58.34516129032258
2017-01-29,T,61.0
2017-01-30,D,64.28064516129032
2017-01-30,E,62.53548387096774
2017-01-30,N,57.10645161290322
2017-01-30,T,62.60645161290322
2017-01-31,D,64.51935483870967
2017-01-31,E,63.21290322580645
2017-01-31,N,56.83870967741935
2017-01-31,T,63.064516129032256
2017-02-01,D,65.02903225806452
2017-02-01,E,62.92580645161291
2017-02-01,N,57.196774193548386
2017-02-01,T,63.351612903225806
2017-02-02,D,65.35483870967742
2017-02-02,E,63.2
2017-02-02,N,58.11612903225806
2017-02-02,T,63.66129032258065
2017-02-03,D,64.70645161290322
2017-02-03,E,63.851612903225806
2017-02-03,N,57.61612903225806
2017-02-03,T,63.306451612903224
2017-02-04,D,63.09354838709677
2017-02-04,E,63.33548387096774
2017-02-04,N,59.49354838709677
2017-02-04,T,62.31935483870968
2017-02-05,D,63.20322580645161
2017-02-05,E,61.81290322580645
2017-02-05,N,59.751612903225805
2017-02-05,T,62.18709677419355
2017-02-06,D,64.64838709677419
2017-02-06,E,62.516129032258064
2017-02-06,N,56.58064516129032
2017-02-06,T,62.94193548387097
2017-02-07,D,64.71290322580644
2017-02-07,E,62.696774193548386
2017-02-07,N,55.987096774193546
2017-02-07,T,62.94516129032258
2017-02-08,D,64.25806451612904
2017-02-08,E,62.748387096774195
2017-02-08,N,56.84838709677419
2017-02-08,T,62.641935483870974
2017-02-09,D,63.96666666666667
2017-02-09,E,62.90967741935484
2017-02-09,N,57.145161290322584
2017-02-09,T,62.49666666666667
2017-02-10,D,64.29032258064517
2017-02-10,E,64.12903225806451
2017-02-10,N,57.458064516129035
2017-02-10,T,63.067741935483866
2017-02-11,D,63.81290322580645
2017-02-11,E,63.65483870967742
2017-02-11,N,59.37419354838709
2017-02-11,T,62.806451612903224
2017-02-12,D,63.36451612903225
2017-02-12,E,63.564516129032256
2017-02-12,N,59.58709677419355
2017-02-12,T,62.61612903225806
2017-02-13,D,64.78387096774193
2017-02-13,E,62.92903225806452
2017-02-13,N,59.274193548387096
2017-02-13,T,63.36129032258064
2017-02-14,D,64.61612903225806
2017-02-14,E,62.70322580645161
2017-02-14,N,56.987096774193546
2017-02-14,T,62.961290322580645
2017-02-15,D,64.88709677419355
2017-02-15,E,63.18064516129032
2017-02-15,N,57.29032258064516
2017-02-15,T,63.229032258064514
2017-02-16,D,64.21290322580644
2017-02-16,E,63.23548387096774
2017-02-16,N,57.57419354838709
2017-02-16,T,62.97096774193548
2017-02-17,D,64.43870967741935
2017-02-17,E,63.24193548387097
2017-02-17,N,57.980645161290326
2017-02-17,T,63.099999999999994
2017-02-18,D,62.47096774193548
2017-02-18,E,62.52903225806452
2017-02-18,N,58.54838709677419
2017-02-18,T,61.61290322580645
2017-02-19,D,61.65483870967742
2017-02-19,E,61.76774193548387
2017-02-19,N,58.61612903225806
2017-02-19,T,60.935483870967744
2017-02-20,D,63.696774193548386
2017-02-20,E,62.63870967741936
2017-02-20,N,56.54516129032258
2017-02-20,T,62.20322580645161
2017-02-21,D,63.5774193548387
2017-02-21,E,62.75806451612903
2017-02-21,N,56.561290322580646
2017-02-21,T,62.18387096774194
2017-02-22,D,64.42333333333333
2017-02-22,E,63.35333333333333
2017-02-22,N,56.729032258064514
2017-02-22,T,62.873333333333335
2017-02-23,D,64.09032258064516
2017-02-23,E,63.05806451612903
2017-02-23,N,56.9483870967742
2017-02-23,T,62.62580645161291
2017-02-24,D,64.19677419354838
2017-02-24,E,63.04838709677419
2017-02-24,N,57.54838709677419
2017-02-24,T,62.76129032258064
2017-02-25,D,62.73225806451613
2017-02-25,E,62.86774193548387
2017-02-25,N,58.20967741935484
2017-02-25,T,61.89354838709678
2017-02-26,D,61.47741935483871
2017-02-26,E,61.68709677419355
2017-02-26,N,58.05806451612903
2017-02-26,T,60.774193548387096
2017-02-27,D,64.29677419354839
2017-02-27,E,62.45483870967742
2017-02-27,N,57.23548387096774
2017-02-27,T,62.63548387096775
2017-02-28,D,64.44
2017-02-28,E,62.648387096774194
2017-02-28,N,56.40967741935484
2017-02-28,T,62.86451612903225
2017-03-01,D,64.11935483870968
2017-03-01,E,62.95161290322581
2017-03-01,N,56.8
2017-03-01,T,62.751612903225805
2017-03-02,D,64.43548387096774
2017-03-02,E,62.89032258064516
2017-03-02,N,57.05483870967742
2017-03-02,T,62.91612903225807
2017-03-03,D,64.53870967741936
2017-03-03,E,63.78387096774193
2017-03-03,N,57.66129032258065
2017-03-03,T,63.15806451612904
2017-03-04,D,62.61612903225806
2017-03-04,E,62.774193548387096
2017-03-04,N,58.73225806451613
2017-03-04,T,61.86774193548386
2017-03-05,D,62.24193548387097
2017-03-05,E,61.641935483870974
2017-03-05,N,58.18064516129032
2017-03-05,T,61.248387096774195
2017-03-06,D,63.774193548387096
2017-03-06,E,62.222580645161294
2017-03-06,N,56.26774193548387
2017-03-06,T,62.17741935483871
2017-03-07,D,64.0225806451613
2017-03-07,E,62.47741935483871
2017-03-07,N,56.2
2017-03-07,T,62.42258064516129
2017-03-08,D,64.33225806451613
2017-03-08,E,62.96451612903226
2017-03-08,N,56.63225806451613
2017-03-08,T,62.89032258064516
2017-03-09,D,63.561290322580646
2017-03-09,E,63.02903225806452
2017-03-09,N,57.119354838709675
2017-03-09,T,62.21290322580645
2017-03-10,D,63.57419354838709
2017-03-10,E,62.82258064516129
2017-03-10,N,57.487096774193546
2017-03-10,T,62.248387096774195
2017-03-11,D,61.987096774193546
2017-03-11,E,62.04838709677419
2017-03-11,N,58.019354838709674
2017-03-11,T,61.119354838709675
2017-03-12,D,61.961290322580645
2017-03-12,E,61.516129032258064
2017-03-12,N,57.66129032258065
2017-03-12,T,61.099999999999994
2017-03-13,D,64.22666666666666
2017-03-13,E,62.309999999999995
2017-03-13,N,57.09666666666667
2017-03-13,T,62.54333333333333
2017-03-14,D,64.23548387096774
2017-03-14,E,62.729032258064514
2017-03-14,N,56.56666666666667
2017-03-14,T,62.54
2017-03-15,D,63.79677419354839
2017-03-15,E,62.95161290322581
2017-03-15,N,56.5
2017-03-15,T,62.351612903225806
2017-03-16,D,63.75483870967742
2017-03-16,E,62.81290322580645
2017-03-16,N,56.79354838709677
2017-03-16,T,62.33870967741935
2017-03-17,D,63.69677419354839
2017-03-17,E,62.64193548387097
2017-03-17,N,57.66129032258065
2017-03-17,T,62.358064516129026
2017-03-18,D,61.57096774193548
2017-03-18,E,61.86774193548386
2017-03-18,N,57.73548387096774
2017-03-18,T,60.803225806451614
2017-03-19,D,60.4741935483871
2017-03-19,E,61.33870967741935
2017-03-19,N,57.28709677419355
2017-03-19,T,59.980645161290326
2017-03-20,D,60.78709677419355
2017-03-20,E,61.34838709677419
2017-03-20,N,56.564516129032256
2017-03-20,T,59.92258064516129
2017-03-21,D,64.00666666666667
2017-03-21,E,62.332258064516125
2017-03-21,N,56.06333333333334
2017-03-21,T,62.26451612903226
2017-03-22,D,64.60645161290323
2017-03-22,E,63.52903225806452
2017-03-22,N,56.403225806451616
2017-03-22,T,62.99354838709677
2017-03-23,D,65.10645161290323
2017-03-23,E,62.97741935483871
2017-03-23,N,57.24193548387097
2017-03-23,T,63.38387096774194
2017-03-24,D,64.74516129032257
2017-03-24,E,63.60967741935484
2017-03-24,N,57.61612903225806
2017-03-24,T,63.306451612903224
2017-03-25,D,62.53225806451613
2017-03-25,E,62.983870967741936
2017-03-25,N,58.725806451612904
2017-03-25,T,61.82258064516129
2017-03-26,D,61.541935483870965
2017-03-26,E,62.21935483870968
2017-03-26,N,57.676
2017-03-26,T,61.36774193548387
2017-03-27,D,64.07741935483871
2017-03-27,E,62.832258064516125
2017-03-27,N,57.25806451612903
2017-03-27,T,62.567741935483866
2017-03-28,D,63.596774193548384
2017-03-28,E,62.770967741935486
2017-03-28,N,56.65483870967742
2017-03-28,T,62.15483870967742
2017-03-29,D,63.62580645161291
2017-03-29,E,62.81612903225806
2017-03-29,N,57.0
2017-03-29,T,62.23870967741936
2017-03-30,D,63.99354838709677
2017-03-30,E,63.0
2017-03-30,N,56.95161290322581
2017-03-30,T,62.52903225806452
2017-03-31,D,63.880645161290325
2017-03-31,E,63.854838709677416
2017-03-31,N,57.24516129032258
2017-03-31,T,62.73870967741936
2017-04-01,D,62.31935483870967
2017-04-01,E,62.75483870967742
2017-04-01,N,58.10645161290322
2017-04-01,T,61.519354838709674
2017-04-02,D,61.68387096774194
2017-04-02,E,62.193548387096776
2017-04-02,N,57.58064516129032
2017-04-02,T,60.97096774193548
2017-04-03,D,63.46774193548387
2017-04-03,E,62.75806451612903
2017-04-03,N,56.38709677419355
2017-04-03,T,62.10645161290322
2017-04-04,D,63.435483870967744
2017-04-04,E,62.596774193548384
2017-04-04,N,56.49354838709677
2017-04-04,T,62.02258064516129
2017-04-05,D,63.59032258064516
2017-04-05,E,62.87419354838709
2017-04-05,N,56.70967741935484
2017-04-05,T,62.16129032258065
2017-04-06,D,63.50322580645161
2017-04-06,E,62.92903225806452
2017-04-06,N,56.900000000000006
2017-04-06,T,62.21935483870968
2017-04-07,D,63.25806451612903
2017-04-07,E,63.58064516129032
2017-04-07,N,57.25483870967742
2017-04-07,T,62.34516129032258
2017-04-08,D,61.61612903225806
2017-04-08,E,61.97741935483871
2017-04-08,N,57.71290322580645
2017-04-08,T,60.809677419354834
2017-04-09,D,60.66129032258065
2017-04-09,E,61.84838709677419
2017-04-09,N,57.225806451612904
2017-04-09,T,60.248387096774195
2017-04-10,D,63.400000000000006
2017-04-10,E,62.122580645161285
2017-04-10,N,56.47741935483871
2017-04-10,T,61.94193548387097
2017-04-11,D,62.9
2017-04-11,E,62.012903225806454
2017-04-11,N,56.148387096774194
2017-04-11,T,61.512903225806454
2017-04-12,D,62.90967741935484
2017-04-12,E,62.23225806451613
2017-04-12,N,56.3258064516129
2017-04-12,T,61.777419354838706
2017-04-13,D,60.4741935483871
2017-04-13,E,60.78709677419355
2017-04-13,N,56.57096774193548
2017-04-13,T,59.729032258064514
2017-04-14,D,59.84516129032258
2017-04-14,E,60.83548387096774
2017-04-14,N,55.75806451612903
2017-04-14,T,59.16129032258065
2017-04-15,D,60.1741935483871
2017-04-15,E,61.54516129032258
2017-04-15,N,55.82258064516129
2017-04-15,T,59.63870967741936
2017-04-16,D,59.803225806451614
2017-04-16,E,61.63548387096775
2017-04-16,N,56.11290322580645
2017-04-16,T,59.52258064516129
2017-04-17,D,62.62903225806452
2017-04-17,E,62.03225806451613
2017-04-17,N,56.064516129032256
2017-04-17,T,61.274193548387096
2017-04-18,D,63.04838709677419
2017-04-18,E,62.18709677419355
2017-04-18,N,56.0516129032258
2017-04-18,T,61.70645161290323
2017-04-19,D,63.487096774193546
2017-04-19,E,62.62580645161291
2017-04-19,N,56.809677419354834
2017-04-19,T,62.061290322580646
2017-04-20,D,64.02903225806452
2017-04-20,E,62.90967741935484
2017-04-20,N,57.11290322580645
2017-04-20,T,62.512903225806454
2017-04-21,D,63.641935483870974
2017-04-21,E,63.33870967741935
2017-04-21,N,57.21290322580645
2017-04-21,T,62.722580645161294
2017-04-22,D,62.89677419354839
2017-04-22,E,62.99354838709677
2017-04-22,N,57.57741935483871
2017-04-22,T,62.122580645161285
2017-04-23,D,61.07419354838709
2017-04-23,E,61.961290322580645
2017-04-23,N,57.619354838709675
2017-04-23,T,60.65161290322581
2017-04-24,D,63.74193548387097
2017-04-24,E,62.18709677419355
2017-04-24,N,56.92903225806452
2017-04-24,T,62.21290322580645
2017-04-25,D,64.07741935483871
2017-04-25,E,62.29677419354839
2017-04-25,N,56.7
2017-04-25,T,62.55483870967742
2017-04-26,D,63.54838709677419
2017-04-26,E,62.722580645161294
2017-04-26,N,56.5258064516129
2017-04-26,T,62.11612903225806
2017-04-27,D,63.74516129032258
2017-04-27,E,62.46774193548387
2017-04-27,N,57.45483870967742
2017-04-27,T,62.31612903225806
2017-04-28,D,63.5258064516129
2017-04-28,E,62.89677419354839
2017-04-28,N,57.29354838709677
2017-04-28,T,62.18387096774194
2017-04-29,D,62.438709677419354
2017-04-29,E,62.29677419354839
2017-04-29,N,57.9741935483871
2017-04-29,T,61.599999999999994
2017-04-30,D,61.306666666666665
2017-04-30,E,61.313333333333325
2017-04-30,N,57.75
2017-04-30,T,60.54666666666667
2017-05-01,D,60.37419354838709
2017-05-01,E,61.593548387096774
2017-05-01,N,56.36774193548387
2017-05-01,T,59.858064516129026
2017-05-02,D,61.019354838709674
2017-05-02,E,61.690322580645166
2017-05-02,N,56.512903225806454
2017-05-02,T,60.34516129032258
2017-05-03,D,62.97741935483871
2017-05-03,E,62.46774193548387
2017-05-03,N,57.403225806451616
2017-05-03,T,61.97741935483871
2017-05-04,D,63.7
2017-05-04,E,62.04838709677419
2017-05-04,N,56.380645161290325
2017-05-04,T,62.10322580645161
2017-05-05,D,63.512903225806454
2017-05-05,E,63.403225806451616
2017-05-05,N,56.63548387096775
2017-05-05,T,62.31290322580645
2017-05-06,D,62.18387096774194
2017-05-06,E,62.809677419354834
2017-05-06,N,57.55483870967742
2017-05-06,T,61.48064516129032
2017-05-07,D,60.913333333333334
2017-05-07,E,62.06333333333334
2017-05-07,N,57.776666666666664
2017-05-07,T,60.47666666666667
2017-05-08,D,62.97741935483871
2017-05-08,E,61.9483870967742
2017-05-08,N,56.513333333333335
2017-05-08,T,61.55483870967742
2017-05-09,D,62.858064516129026
2017-05-09,E,62.596774193548384
2017-05-09,N,56.270967741935486
2017-05-09,T,61.59354838709677
2017-05-10,D,63.438709677419354
2017-05-10,E,63.351612903225806
2017-05-10,N,56.37096774193548
2017-05-10,T,62.32258064516129
2017-05-11,D,64.4774193548387
2017-05-11,E,63.251612903225805
2017-05-11,N,59.39354838709678
2017-05-11,T,63.05483870967742
2017-05-12,D,64.28709677419356
2017-05-12,E,63.39677419354839
2017-05-12,N,57.2
2017-05-12,T,62.89354838709678
2017-05-13,D,61.91935483870968
2017-05-13,E,62.24193548387097
2017-05-13,N,58.08387096774193
2017-05-13,T,61.093548387096774
2017-05-14,D,61.18709677419355
2017-05-14,E,62.38
2017-05-14,N,57.932258064516134
2017-05-14,T,60.71290322580645
2017-05-15,D,61.03
2017-05-15,E,62.333333333333336
2017-05-15,N,57.2
2017-05-15,T,60.5
2017-05-16,D,63.36129032258064
2017-05-16,E,62.18709677419355
2017-05-16,N,57.513333333333335
2017-05-16,T,62.251612903225805
2017-05-17,D,64.30967741935484
2017-05-17,E,62.329032258064515
2017-05-17,N,56.20967741935484
2017-05-17,T,62.66451612903226
2017-05-18,D,64.10645161290323
2017-05-18,E,62.75483870967742
2017-05-18,N,58.31935483870968
2017-05-18,T,62.73548387096774
2017-05-19,D,63.4483870967742
2017-05-19,E,62.94516129032258
2017-05-19,N,57.13870967741936
2017-05-19,T,62.24193548387097
2017-05-20,D,61.458064516129035
2017-05-20,E,62.351612903225806
2017-05-20,N,57.66129032258065
2017-05-20,T,60.91612903225807
2017-05-21,D,60.78064516129032
2017-05-21,E,62.42258064516129
2017-05-21,N,57.99354838709677
2017-05-21,T,60.65806451612904
2017-05-22,D,63.05806451612903
2017-05-22,E,62.012903225806454
2017-05-22,N,57.58387096774193
2017-05-22,T,61.78387096774193
2017-05-23,D,63.38387096774194
2017-05-23,E,62.480645161290326
2017-05-23,N,56.480645161290326
2017-05-23,T,61.9741935483871
2017-05-24,D,62.63548387096775
2017-05-24,E,62.57419354838709
2017-05-24,N,56.61612903225806
2017-05-24,T,61.54838709677419
2017-05-25,D,63.31935483870968
2017-05-25,E,62.13225806451613
2017-05-25,N,56.89677419354839
2017-05-25,T,61.84193548387096
2017-05-26,D,63.33548387096774
2017-05-26,E,63.49032258064516
2017-05-26,N,57.2
2017-05-26,T,62.39354838709678
2017-05-27,D,62.34193548387097
2017-05-27,E,62.483870967741936
2017-05-27,N,57.76129032258064
2017-05-27,T,61.58387096774193
2017-05-28,D,61.05483870967742
2017-05-28,E,61.42903225806452
2017-05-28,N,58.24193548387097
2017-05-28,T,60.37419354838709
2017-05-29,D,62.99032258064516
2017-05-29,E,61.83548387096774
2017-05-29,N,55.91935483870968
2017-05-29,T,61.4483870967742
2017-05-30,D,63.21612903225807
2017-05-30,E,62.406451612903226
2017-05-30,N,55.935483870967744
2017-05-30,T,61.829032258064515
2017-05-31,D,63.119354838709675
2017-05-31,E,62.196774193548386
2017-05-31,N,56.3258064516129
2017-05-31,T,61.70967741935484
2017-06-01,D,62.81935483870968
2017-06-01,E,62.28709677419355
2017-06-01,N,56.81935483870968
2017-06-01,T,61.59032258064516
2017-06-02,D,62.935483870967744
2017-06-02,E,63.670967741935485
2017-06-02,N,57.458064516129035
2017-06-02,T,62.2
2017-06-03,D,61.37096774193548
2017-06-03,E,62.89032258064516
2017-06-03,N,58.303225806451614
